clock, x_dist, x_vel, x_accel, y_dist, y_vel, y_accel, z_dist, z_vel, z_accel, temperature, gyro_x, gyro_y, gyro_z,undef,undef,undef,undef,undef,undef,undef,undef,undef,lat,lon
22.02,87.248313,10.242892,0.601815,13511.94058,578.571673,-40.159346,115.782423,13.592776,0.798636,284.24624,0.936066,0,0.351824,0,1,0,-0.351824,0,0.936066,0,1284.7159,0,32.990338,-106.975415
22.03,87.350803,10.24891,0.601815,13517.72228,578.170224,-40.144858,115.91843,13.600763,0.798636,284.23436,-0.997366,0,0.072538,0,1,0,-0.072538,0,-0.997366,0,1284.758719,0,32.990338,-106.975415
22.04,87.453352,10.254928,0.601815,13523.49997,577.76892,-40.130396,116.054518,13.608749,0.798636,284.22248,0.874947,0,-0.484218,0,1,0,0.484218,0,0.874947,0,1284.80149,0,32.990338,-106.975416
22.05,87.555961,10.260946,0.601815,13529.27365,577.36776,-40.11596,116.190685,13.616735,0.798636,284.2106,-0.590528,0,0.807017,0,1,0,-0.807017,0,-0.590528,0,1284.844214,0,32.990338,-106.975416
22.06,87.658631,10.266964,0.601815,13535.04331,576.966745,-40.101551,116.326932,13.624722,0.798636,284.19872,0.196077,0,-0.980589,0,1,0,0.980589,0,0.196077,0,1284.886889,0,32.990338,-106.975417
22.07,87.761361,10.272982,0.601815,13540.80897,576.565873,-40.087168,116.463259,13.632708,0.798636,284.18882,0.235514,0,0.971871,0,1,0,-0.971871,0,0.235514,0,1284.929517,0,32.990338,-106.975417
22.08,87.864151,10.279001,0.601815,13546.57062,576.165145,-40.072811,116.599666,13.640695,0.798636,284.17694,-0.623798,0,-0.781586,0,1,0,0.781586,0,-0.623798,0,1284.972097,0,32.990338,-106.975418
22.09,87.967001,10.285019,0.601815,13552.32827,575.76456,-40.058481,116.736153,13.648681,0.798636,284.16506,0.895779,0,0.4445,0,1,0,-0.4445,0,0.895779,0,1285.014629,0,32.990339,-106.975418
22.1,88.069911,10.291037,0.601815,13558.08191,575.364119,-40.044176,116.87272,13.656667,0.798636,284.15318,-0.999729,0,-0.023285,0,1,0,0.023285,0,-0.999729,0,1285.057113,0,32.990339,-106.975419
22.11,88.172882,10.297055,0.601815,13563.83155,574.96382,-40.029897,117.009366,13.664654,0.798636,284.14328,0.915204,0,-0.402991,0,1,0,0.402991,0,0.915204,0,1285.09955,0,32.990339,-106.975419
22.12,88.275913,10.303073,0.601815,13569.57719,574.563663,-40.015644,117.146093,13.67264,0.798636,284.1314,-0.65728,0,0.753646,0,1,0,-0.753646,0,-0.65728,0,1285.14194,0,32.990339,-106.97542
22.13,88.379004,10.309091,0.601815,13575.31882,574.163649,-40.001418,117.282899,13.680626,0.798636,284.11952,0.274102,0,-0.961701,0,1,0,0.961701,0,0.274102,0,1285.184282,0,32.990339,-106.97542
22.14,88.482155,10.315109,0.601815,13581.05646,573.763777,-39.987217,117.419785,13.688613,0.798636,284.10764,0.161915,0,0.986805,0,1,0,-0.986805,0,0.161915,0,1285.226577,0,32.990339,-106.975421
22.15,88.585366,10.321128,0.601815,13586.7901,573.364046,-39.973041,117.556751,13.696599,0.798636,284.09774,-0.567655,0,-0.823266,0,1,0,0.823266,0,-0.567655,0,1285.268824,0,32.990339,-106.975421
22.16,88.688637,10.327146,0.601815,13592.51974,572.964457,-39.958892,117.693797,13.704585,0.798636,284.08586,0.865133,0,0.501542,0,1,0,-0.501542,0,0.865133,0,1285.311024,0,32.990339,-106.975422
22.17,88.791969,10.333164,0.601815,13598.24539,572.56501,-39.944768,117.830923,13.712572,0.798636,284.07398,-0.996567,0,-0.082789,0,1,0,0.082789,0,-0.996567,0,1285.353177,0,32.990339,-106.975422
22.18,88.895361,10.339182,0.601815,13603.96705,572.165703,-39.930669,117.968128,13.720558,0.798636,284.06408,0.935774,0,-0.352599,0,1,0,0.352599,0,0.935774,0,1285.395283,0,32.990339,-106.975422
22.19,88.998813,10.3452,0.601815,13609.68472,571.766537,-39.916596,118.105414,13.728544,0.798636,284.0522,-0.693607,0,0.720354,0,1,0,-0.720354,0,-0.693607,0,1285.437342,0,32.990339,-106.975423
22.2,89.102325,10.351218,0.601815,13615.39839,571.367512,-39.902549,118.242779,13.736531,0.798636,284.04032,0.316261,0,-0.948672,0,1,0,0.948672,0,0.316261,0,1285.479353,0,32.990339,-106.975423
22.21,89.205897,10.357237,0.601815,13621.10808,570.968626,-39.888527,118.380224,13.744517,0.798636,284.02844,0.123331,0,0.992366,0,1,0,-0.992366,0,0.123331,0,1285.521318,0,32.990339,-106.975424
22.22,89.30953,10.363255,0.601815,13626.81378,570.569881,-39.87453,118.517749,13.752503,0.798636,284.01854,-0.539471,0,-0.842004,0,1,0,0.842004,0,-0.539471,0,1285.563236,0,32.990339,-106.975424
22.23,89.413223,10.369273,0.601815,13632.51549,570.171275,-39.860558,118.655354,13.76049,0.798636,284.00666,0.850377,0,0.526173,0,1,0,-0.526173,0,0.850377,0,1285.605107,0,32.990339,-106.975425
22.24,89.516976,10.375291,0.601815,13638.21322,569.772809,-39.846612,118.793039,13.768476,0.798636,283.99478,-0.994337,0,-0.10627,0,1,0,0.10627,0,-0.994337,0,1285.646932,0,32.99034,-106.975425
22.25,89.620789,10.381309,0.601815,13643.90696,569.374482,-39.832691,118.930804,13.776463,0.798636,283.98488,0.942126,0,-0.33526,0,1,0,0.33526,0,0.942126,0,1285.688709,0,32.99034,-106.975426
22.26,89.724662,10.387327,0.601815,13649.59673,568.976295,-39.818795,119.068648,13.784449,0.798636,283.973,-0.703161,0,0.71103,0,1,0,-0.71103,0,-0.703161,0,1285.73044,0,32.99034,-106.975426
22.27,89.828595,10.393345,0.601815,13655.28251,568.578245,-39.804924,119.206572,13.792435,0.798636,283.96112,0.324067,0,-0.946034,0,1,0,0.946034,0,0.324067,0,1285.772125,0,32.99034,-106.975427
22.28,89.932589,10.399364,0.601815,13660.96431,568.180334,-39.791077,119.344577,13.800422,0.798636,283.95122,0.120218,0,0.992748,0,1,0,-0.992748,0,0.120218,0,1285.813763,0,32.99034,-106.975427
22.29,90.036643,10.405382,0.601815,13666.64214,567.782562,-39.777256,119.482661,13.808408,0.798636,283.93934,-0.541122,0,-0.840944,0,1,0,0.840944,0,-0.541122,0,1285.855354,0,32.99034,-106.975428
22.3,90.140757,10.4114,0.601815,13672.31599,567.384927,-39.76346,119.620825,13.816394,0.798636,283.92746,0.854068,0,0.520161,0,1,0,-0.520161,0,0.854068,0,1285.896899,0,32.99034,-106.975428
22.31,90.244931,10.417418,0.601815,13677.98586,566.98743,-39.749688,119.759069,13.824381,0.798636,283.91756,-0.995554,0,-0.094189,0,1,0,0.094189,0,-0.995554,0,1285.938398,0,32.99034,-106.975429
22.32,90.349165,10.423436,0.601815,13683.65176,566.590071,-39.735942,119.897392,13.832367,0.798636,283.90568,0.936212,0,-0.351436,0,1,0,0.351436,0,0.936212,0,1285.979851,0,32.99034,-106.975429
22.33,90.45346,10.429454,0.601815,13689.31369,566.192849,-39.722219,120.035796,13.840353,0.798636,283.8938,-0.687133,0,0.726532,0,1,0,-0.726532,0,-0.687133,0,1286.021257,0,32.99034,-106.97543
22.34,90.557815,10.435472,0.601815,13694.97165,565.795764,-39.708522,120.174279,13.84834,0.798636,283.8839,0.298057,0,-0.954548,0,1,0,0.954548,0,0.298057,0,1286.062617,0,32.99034,-106.97543
22.35,90.66223,10.441491,0.601815,13700.62564,565.398815,-39.694849,120.312842,13.856326,0.798636,283.87202,0.152347,0,0.988327,0,1,0,-0.988327,0,0.152347,0,1286.103931,0,32.99034,-106.975431
22.36,90.766705,10.447509,0.601815,13706.27566,565.002003,-39.6812,120.451486,13.864312,0.798636,283.86014,-0.572263,0,-0.82007,0,1,0,0.82007,0,-0.572263,0,1286.145199,0,32.99034,-106.975431
22.37,90.87124,10.453527,0.601815,13711.92171,564.605327,-39.667576,120.590208,13.872299,0.798636,283.85024,0.875419,0,0.483365,0,1,0,-0.483365,0,0.875419,0,1286.186422,0,32.99034,-106.975432
22.38,90.975835,10.459545,0.601815,13717.5638,564.208788,-39.653977,120.729011,13.880285,0.798636,283.83836,-0.998908,0,-0.046719,0,1,0,0.046719,0,-0.998908,0,1286.227598,0,32.99034,-106.975432
22.39,91.080491,10.465563,0.601815,13723.20192,563.812384,-39.640402,120.867894,13.888272,0.798636,283.82648,0.916426,0,-0.400204,0,1,0,0.400204,0,0.916426,0,1286.268728,0,32.990341,-106.975433
22.4,91.185207,10.471581,0.601815,13728.83608,563.416115,-39.626851,121.006857,13.896258,0.798636,283.81658,-0.644114,0,0.76493,0,1,0,-0.76493,0,-0.644114,0,1286.309813,0,32.990341,-106.975433
22.41,91.289983,10.4776,0.601815,13734.46628,563.019982,-39.613324,121.145899,13.904244,0.798636,283.8047,0.237659,0,-0.971349,0,1,0,0.971349,0,0.237659,0,1286.350852,0,32.990341,-106.975434
22.42,91.394819,10.483618,0.601815,13740.09252,562.623984,-39.599821,121.285021,13.912231,0.798636,283.79282,0.218883,0,0.975751,0,1,0,-0.975751,0,0.218883,0,1286.391845,0,32.990341,-106.975434
22.43,91.499715,10.489636,0.601815,13745.7148,562.22812,-39.586343,121.424224,13.920217,0.798636,283.78292,-0.630354,0,-0.776308,0,1,0,0.776308,0,-0.630354,0,1286.432793,0,32.990341,-106.975435
22.44,91.604672,10.495654,0.601815,13751.33313,561.832391,-39.572888,121.563506,13.928203,0.798636,283.77104,0.910322,0,0.4139,0,1,0,-0.4139,0,0.910322,0,1286.473695,0,32.990341,-106.975435
22.45,91.709689,10.501672,0.601815,13756.94749,561.436797,-39.559458,121.702867,13.93619,0.798636,283.76114,-0.999351,0,0.036024,0,1,0,-0.036024,0,-0.999351,0,1286.514551,0,32.990341,-106.975436
22.46,91.814765,10.50769,0.601815,13762.55791,561.041336,-39.546051,121.842309,13.944176,0.798636,283.74926,0.877817,0,-0.478996,0,1,0,0.478996,0,0.877817,0,1286.555362,0,32.990341,-106.975436
22.47,91.919903,10.513708,0.601815,13768.16437,560.64601,-39.532669,121.981831,13.952162,0.798636,283.73738,-0.570485,0,0.821308,0,1,0,-0.821308,0,-0.570485,0,1286.596128,0,32.990341,-106.975437
22.48,92.0251,10.519727,0.601815,13773.76688,560.250816,-39.51931,122.121432,13.960149,0.798636,283.72748,0.141717,0,-0.989907,0,1,0,0.989907,0,0.141717,0,1286.636849,0,32.990341,-106.975437
22.49,92.130357,10.525745,0.601815,13779.36543,559.855757,-39.505975,122.261114,13.968135,0.798636,283.7156,0.317806,0,0.948156,0,1,0,-0.948156,0,0.317806,0,1286.677524,0,32.990341,-106.975438
22.5,92.235675,10.531763,0.601815,13784.96004,559.46083,-39.492663,122.400875,13.976121,0.798636,283.7057,-0.710167,0,-0.704034,0,1,0,0.704034,0,-0.710167,0,1286.718154,0,32.990341,-106.975438
22.51,92.341053,10.537781,0.601815,13790.5507,559.066036,-39.479376,122.540716,13.984108,0.798636,283.69382,0.951095,0,0.308897,0,1,0,-0.308897,0,0.951095,0,1286.758739,0,32.990341,-106.975439
22.52,92.446491,10.543799,0.601815,13796.13742,558.671375,-39.466112,122.680637,13.992094,0.798636,283.68194,-0.988211,0,0.153098,0,1,0,-0.153098,0,-0.988211,0,1286.799278,0,32.990341,-106.975439
22.53,92.551989,10.549817,0.601815,13801.72018,558.276846,-39.452871,122.820638,14.00008,0.798636,283.67204,0.81263,0,-0.582779,0,1,0,0.582779,0,0.81263,0,1286.839773,0,32.990342,-106.975439
22.54,92.657547,10.555835,0.601815,13807.29901,557.88245,-39.439654,122.960718,14.008067,0.798636,283.66016,-0.461339,0,0.887224,0,1,0,-0.887224,0,-0.461339,0,1286.880223,0,32.990342,-106.97544
22.55,92.763166,10.561854,0.601815,13812.87389,557.488185,-39.426461,123.100879,14.016053,0.798636,283.65026,0.00965,0,-0.999953,0,1,0,0.999953,0,0.00965,0,1286.920628,0,32.990342,-106.97544
22.56,92.868844,10.567872,0.601815,13818.44483,557.094052,-39.413291,123.241119,14.02404,0.798636,283.63838,0.444762,0,0.895649,0,1,0,-0.895649,0,0.444762,0,1286.960988,0,32.990342,-106.975441
22.57,92.974583,10.57389,0.601815,13824.01183,556.700051,-39.400144,123.38144,14.032026,0.798636,283.6265,-0.802915,0,-0.596093,0,1,0,0.596093,0,-0.802915,0,1287.001303,0,32.990342,-106.975441
22.58,93.080382,10.579908,0.601815,13829.57489,556.306181,-39.387021,123.52184,14.040012,0.798636,283.6166,0.986144,0,0.165892,0,1,0,-0.165892,0,0.986144,0,1287.041574,0,32.990342,-106.975442
22.59,93.186242,10.585926,0.601815,13835.13402,555.912442,-39.37392,123.66232,14.047999,0.798636,283.60472,-0.953545,0,0.301251,0,1,0,-0.301251,0,-0.953545,0,1287.0818,0,32.990342,-106.975442
22.6,93.292161,10.591944,0.601815,13840.68921,555.518833,-39.360843,123.80288,14.055985,0.798636,283.59482,0.711355,0,-0.702833,0,1,0,0.702833,0,0.711355,0,1287.121981,0,32.990342,-106.975443
22.61,93.398141,10.597963,0.601815,13846.24046,555.125355,-39.347789,123.943519,14.063971,0.798636,283.58294,-0.312055,0,0.950064,0,1,0,-0.950064,0,-0.312055,0,1287.162117,0,32.990342,-106.975443
22.62,93.504181,10.603981,0.601815,13851.78778,554.732008,-39.334758,124.084239,14.071958,0.798636,283.57304,-0.156763,0,-0.987636,0,1,0,0.987636,0,-0.156763,0,1287.20221,0,32.990342,-106.975444
22.63,93.610281,10.609999,0.601815,13857.33117,554.33879,-39.321751,124.225038,14.079944,0.798636,283.56116,0.591469,0,0.806328,0,1,0,-0.806328,0,0.591469,0,1287.242257,0,32.990342,-106.975444
22.64,93.716441,10.616017,0.601815,13862.87063,553.945702,-39.308766,124.365918,14.08793,0.798636,283.55126,-0.895274,0,-0.445517,0,1,0,0.445517,0,-0.895274,0,1287.282261,0,32.990342,-106.975445
22.65,93.822661,10.622035,0.601815,13868.40615,553.552744,-39.295804,124.506877,14.095917,0.798636,283.53938,0.999886,0,-0.015111,0,1,0,0.015111,0,0.999886,0,1287.32222,0,32.990342,-106.975445
22.66,93.928942,10.628053,0.601815,13873.93775,553.159916,-39.282865,124.647916,14.103903,0.798636,283.52948,-0.881073,0,0.47298,0,1,0,-0.47298,0,-0.881073,0,1287.362134,0,32.990342,-106.975446
22.67,94.035282,10.634071,0.601815,13879.46542,552.767216,-39.269948,124.789035,14.111889,0.798636,283.5176,0.564536,0,-0.825409,0,1,0,0.825409,0,0.564536,0,1287.402005,0,32.990342,-106.975446
22.68,94.141683,10.64009,0.601815,13884.98917,552.374646,-39.257055,124.930233,14.119876,0.798636,283.5077,-0.120626,0,0.992698,0,1,0,-0.992698,0,-0.120626,0,1287.441831,0,32.990343,-106.975447
22.69,94.248144,10.646108,0.601815,13890.50899,551.982204,-39.244184,125.071512,14.127862,0.798636,283.49582,-0.35108,0,-0.936346,0,1,0,0.936346,0,-0.35108,0,1287.481613,0,32.990343,-106.975447
22.7,94.354666,10.652126,0.601815,13896.02489,551.589891,-39.231336,125.212871,14.135849,0.798636,283.48394,0.744017,0,0.668161,0,1,0,-0.668161,0,0.744017,0,1287.521351,0,32.990343,-106.975448
22.71,94.461247,10.658144,0.601815,13901.53687,551.197705,-39.218511,125.354309,14.143835,0.798636,283.47404,-0.968738,0,-0.248085,0,1,0,0.248085,0,-0.968738,0,1287.561045,0,32.990343,-106.975448
22.72,94.567889,10.664162,0.601815,13907.04493,550.805648,-39.205708,125.495827,14.151821,0.798636,283.46216,0.973433,0,-0.22897,0,1,0,0.22897,0,0.973433,0,1287.600695,0,32.990343,-106.975449
22.73,94.67459,10.67018,0.601815,13912.54906,550.413719,-39.192927,125.637425,14.159808,0.798636,283.45226,-0.756119,0,0.654434,0,1,0,-0.654434,0,-0.756119,0,1287.640302,0,32.990343,-106.975449
22.74,94.781352,10.676199,0.601815,13918.04928,550.021917,-39.180169,125.779103,14.167794,0.798636,283.44038,0.365581,0,-0.930779,0,1,0,0.930779,0,0.365581,0,1287.679864,0,32.990343,-106.97545
22.75,94.888175,10.682217,0.601815,13923.54558,549.630243,-39.167434,125.920861,14.17578,0.798636,283.43048,0.109318,0,0.994007,0,1,0,-0.994007,0,0.109318,0,1287.719383,0,32.990343,-106.97545
22.76,94.995057,10.688235,0.601815,13929.03797,549.238696,-39.15472,126.062699,14.183767,0.798636,283.4186,-0.559697,0,-0.828697,0,1,0,0.828697,0,-0.559697,0,1287.758857,0,32.990343,-106.975451
22.77,95.101999,10.694253,0.601815,13934.52644,548.847276,-39.14203,126.204616,14.191753,0.798636,283.4087,0.881577,0,0.472041,0,1,0,-0.472041,0,0.881577,0,1287.798289,0,32.990343,-106.975451
22.78,95.209002,10.700271,0.601815,13940.011,548.455982,-39.129361,126.346614,14.199739,0.798636,283.39682,-0.999983,0,-0.005745,0,1,0,0.005745,0,-0.999983,0,1287.837676,0,32.990343,-106.975452
22.79,95.316065,10.706289,0.601815,13945.49165,548.064815,-39.116714,126.488691,14.207726,0.798636,283.38692,0.886625,0,-0.462489,0,1,0,0.462489,0,0.886625,0,1287.87702,0,32.990343,-106.975452
22.8,95.423188,10.712307,0.601815,13950.96839,547.673774,-39.10409,126.630848,14.215712,0.798636,283.37702,-0.566922,0,0.823772,0,1,0,-0.823772,0,-0.566922,0,1287.916321,0,32.990343,-106.975453
22.81,95.530371,10.718326,0.601815,13956.44122,547.282859,-39.091488,126.773085,14.223698,0.798636,283.36514,0.114595,0,-0.993412,0,1,0,0.993412,0,0.114595,0,1287.955578,0,32.990343,-106.975453
22.82,95.637615,10.724344,0.601815,13961.91014,546.89207,-39.078908,126.915402,14.231685,0.798636,283.35524,0.365113,0,0.930963,0,1,0,-0.930963,0,0.365113,0,1287.994791,0,32.990344,-106.975454
22.83,95.744918,10.730362,0.601815,13967.37515,546.501406,-39.06635,127.057798,14.239671,0.798636,283.34336,-0.759822,0,-0.650131,0,1,0,0.650131,0,-0.759822,0,1288.033962,0,32.990344,-106.975454
22.84,95.852282,10.73638,0.601815,13972.83626,546.110868,-39.053813,127.200275,14.247658,0.798636,283.33346,0.976377,0,0.216072,0,1,0,-0.216072,0,0.976377,0,1288.073089,0,32.990344,-106.975455
22.85,95.959706,10.742398,0.601815,13978.29347,545.720455,-39.041299,127.342831,14.255644,0.798636,283.32158,-0.963004,0,0.269487,0,1,0,-0.269487,0,-0.963004,0,1288.112172,0,32.990344,-106.975455
22.86,96.06719,10.748416,0.601815,13983.74677,545.330167,-39.028807,127.485468,14.26363,0.798636,283.31168,0.721942,0,-0.691954,0,1,0,0.691954,0,0.721942,0,1288.151213,0,32.990344,-106.975456
22.87,96.174735,10.754434,0.601815,13989.19617,544.940004,-39.016336,127.628184,14.271617,0.798636,283.2998,-0.309429,0,0.950923,0,1,0,-0.950923,0,-0.309429,0,1288.19021,0,32.990344,-106.975456
22.88,96.282339,10.760453,0.601815,13994.64167,544.549965,-39.003887,127.77098,14.279603,0.798636,283.2899,-0.177159,0,-0.984182,0,1,0,0.984182,0,-0.177159,0,1288.229165,0,32.990344,-106.975457
22.89,96.390004,10.766471,0.601815,14000.08327,544.16005,-38.99146,127.913856,14.287589,0.798636,283.27802,0.622138,0,0.782908,0,1,0,-0.782908,0,0.622138,0,1288.268076,0,32.990344,-106.975457
22.9,96.497729,10.772489,0.601815,14005.52097,543.77026,-38.979055,128.056812,14.295576,0.798636,283.26812,-0.918993,0,-0.394273,0,1,0,0.394273,0,-0.918993,0,1288.306944,0,32.990344,-106.975458
22.91,96.605514,10.778507,0.601815,14010.95478,543.380593,-38.966671,128.199847,14.303562,0.798636,283.25822,0.996002,0,-0.089331,0,1,0,0.089331,0,0.996002,0,1288.34577,0,32.990344,-106.975458
22.92,96.713359,10.784525,0.601815,14016.38469,542.99105,-38.954308,128.342963,14.311548,0.798636,283.24634,-0.833793,0,0.552078,0,1,0,-0.552078,0,-0.833793,0,1288.384552,0,32.990344,-106.975459
22.93,96.821265,10.790543,0.601815,14021.8107,542.60163,-38.941968,128.486158,14.319535,0.798636,283.23644,0.470504,0,-0.882398,0,1,0,0.882398,0,0.470504,0,1288.423292,0,32.990344,-106.975459
22.94,96.92923,10.796562,0.601815,14027.23283,542.212334,-38.929648,128.629433,14.327521,0.798636,283.22456,0.006893,0,0.999976,0,1,0,-0.999976,0,0.006893,0,1288.461989,0,32.990344,-106.97546
22.95,97.037256,10.80258,0.601815,14032.65106,541.82316,-38.91735,128.772788,14.335507,0.798636,283.21466,-0.483215,0,-0.875502,0,1,0,0.875502,0,-0.483215,0,1288.500643,0,32.990344,-106.97546
22.96,97.145342,10.808598,0.601815,14038.0654,541.43411,-38.905074,128.916223,14.343494,0.798636,283.20278,0.84278,0,0.538258,0,1,0,-0.538258,0,0.84278,0,1288.539255,0,32.990345,-106.975461
22.97,97.253488,10.814616,0.601815,14043.47585,541.045182,-38.892819,129.059738,14.35148,0.798636,283.19288,-0.997579,0,-0.069536,0,1,0,0.069536,0,-0.997579,0,1288.577824,0,32.990345,-106.975461
22.98,97.361695,10.820634,0.601815,14048.88241,540.656376,-38.880585,129.203333,14.359466,0.798636,283.18298,0.909025,0,-0.416741,0,1,0,0.416741,0,0.909025,0,1288.61635,0,32.990345,-106.975462
22.99,97.469961,10.826652,0.601815,14054.28509,540.267692,-38.868372,129.347007,14.367453,0.798636,283.1711,-0.597851,0,0.801607,0,1,0,-0.801607,0,-0.597851,0,1288.654834,0,32.990345,-106.975462
23,97.578288,10.83267,0.601815,14059.68388,539.87913,-38.856181,129.490762,14.375439,0.798636,283.1612,0.139568,0,-0.990212,0,1,0,0.990212,0,0.139568,0,1288.693276,0,32.990345,-106.975463
23.01,97.686675,10.838689,0.601815,14065.07879,539.49069,-38.84401,129.634596,14.383426,0.798636,283.14932,0.353618,0,0.93539,0,1,0,-0.93539,0,0.353618,0,1288.731675,0,32.990345,-106.975463
23.02,97.795122,10.844707,0.601815,14070.46981,539.102371,-38.831861,129.77851,14.391412,0.798636,283.13942,-0.760166,0,-0.649729,0,1,0,0.649729,0,-0.760166,0,1288.770032,0,32.990345,-106.975464
23.03,97.903629,10.850725,0.601815,14075.85696,538.714174,-38.819733,129.922504,14.399398,0.798636,283.12952,0.979177,0,0.203007,0,1,0,-0.203007,0,0.979177,0,1288.808346,0,32.990345,-106.975464
23.04,98.012196,10.856743,0.601815,14081.24022,538.326098,-38.807626,130.066578,14.407385,0.798636,283.11764,-0.955619,0,0.294604,0,1,0,-0.294604,0,-0.955619,0,1288.846618,0,32.990345,-106.975465
23.05,98.120824,10.862761,0.601815,14086.6196,537.938142,-38.795539,130.210732,14.415371,0.798636,283.10774,0.694424,0,-0.719566,0,1,0,0.719566,0,0.694424,0,1288.884848,0,32.990345,-106.975465
23.06,98.229512,10.868779,0.601815,14091.9951,537.550308,-38.783474,130.354965,14.423357,0.798636,283.09784,-0.259802,0,0.965662,0,1,0,-0.965662,0,-0.259802,0,1288.923036,0,32.990345,-106.975466
23.07,98.33826,10.874797,0.601815,14097.36673,537.162593,-38.77143,130.499279,14.431344,0.798636,283.08596,-0.240276,0,-0.970705,0,1,0,0.970705,0,-0.240276,0,1288.961182,0,32.990345,-106.975466
23.08,98.447068,10.880816,0.601815,14102.73448,536.774999,-38.759406,130.643672,14.43933,0.798636,283.07606,0.680748,0,0.732518,0,1,0,-0.732518,0,0.680748,0,1288.999286,0,32.990345,-106.975467
